,cod,message,coord,weather,base,main,visibility,wind,rain,clouds,dt,sys,timezone,id,name,snow
59,200,,"{'lon': 26.891, 'lat': -33.5906}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 18.29, 'feels_like': 18.08, 'temp_min': 18.29, 'temp_max': 18.29, 'pressure': 1016, 'humidity': 73, 'sea_level': 1016, 'grnd_level': 1014}",10000.0,"{'speed': 7.03, 'deg': 47, 'gust': 12.49}",,{'all': 0},1619230390.0,"{'country': 'ZA', 'sunrise': 1619239277, 'sunset': 1619278771}",7200.0,964432.0,Port Alfred,
60,200,,"{'lon': -122.6762, 'lat': 45.5234}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 14.47, 'feels_like': 13.12, 'temp_min': 12.78, 'temp_max': 16, 'pressure': 1012, 'humidity': 44}",10000.0,"{'speed': 2.06, 'deg': 280}",,{'all': 90},1619230223.0,"{'type': 1, 'id': 5321, 'country': 'US', 'sunrise': 1619183437, 'sunset': 1619233614}",-25200.0,5746545.0,Portland,
61,200,,"{'lon': -97.0667, 'lat': 15.85}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 28, 'feels_like': 31.8, 'temp_min': 28, 'temp_max': 28, 'pressure': 1010, 'humidity': 78}",10000.0,"{'speed': 1.69, 'deg': 293, 'gust': 2.11}",,{'all': 40},1619230391.0,"{'type': 1, 'id': 7157, 'country': 'MX', 'sunrise': 1619179688, 'sunset': 1619225073}",-18000.0,3520994.0,Puerto Escondido,
62,200,,"{'lon': -159.319, 'lat': 22.0752}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 24.95, 'feels_like': 25.2, 'temp_min': 24.44, 'temp_max': 26, 'pressure': 1018, 'humidity': 65}",10000.0,"{'speed': 7.2, 'deg': 70}",{'1h': 0.12},{'all': 40},1619230391.0,"{'type': 1, 'id': 7873, 'country': 'US', 'sunrise': 1619194234, 'sunset': 1619240404}",-36000.0,5848280.0,Kapaa,
63,200,,"{'lon': -73.9662, 'lat': 42.6001}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 7.86, 'feels_like': 6.51, 'temp_min': 7.22, 'temp_max': 8.33, 'pressure': 1009, 'humidity': 42}",10000.0,"{'speed': 2.22, 'deg': 262, 'gust': 5.98}",,{'all': 2},1619230392.0,"{'type': 3, 'id': 19530, 'country': 'US', 'sunrise': 1619172090, 'sunset': 1619221584}",-14400.0,5106841.0,Albany,
64,200,,"{'lon': 1.0114, 'lat': 20.1986}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 28.82, 'feels_like': 27.25, 'temp_min': 28.82, 'temp_max': 28.82, 'pressure': 1006, 'humidity': 8, 'sea_level': 1006, 'grnd_level': 950}",10000.0,"{'speed': 2.99, 'deg': 85, 'gust': 3.07}",,{'all': 0},1619230392.0,"{'country': 'ML', 'sunrise': 1619242252, 'sunset': 1619288216}",0.0,2449893.0,Tessalit,
65,200,,"{'lon': -70.1733, 'lat': 1.1983}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 22.89, 'feels_like': 23.77, 'temp_min': 22.89, 'temp_max': 22.89, 'pressure': 1011, 'humidity': 97, 'sea_level': 1011, 'grnd_level': 988}",10000.0,"{'speed': 0.15, 'deg': 172, 'gust': 0.2}",,{'all': 100},1619230393.0,"{'country': 'CO', 'sunrise': 1619174058, 'sunset': 1619217796}",-18000.0,3674676.0,Mitú,
66,200,,"{'lon': 85.6108, 'lat': 50.2696}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': -3.04, 'feels_like': -5.66, 'temp_min': -3.04, 'temp_max': -3.04, 'pressure': 1034, 'humidity': 77, 'sea_level': 1034, 'grnd_level': 915}",10000.0,"{'speed': 1.77, 'deg': 245, 'gust': 1.89}",,{'all': 100},1619230393.0,"{'country': 'RU', 'sunrise': 1619219175, 'sunset': 1619270690}",25200.0,1488167.0,Ust'-Koksa,
67,200,,"{'lon': -115.95, 'lat': 30.4833}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 14.99, 'feels_like': 14.53, 'temp_min': 14.99, 'temp_max': 14.99, 'pressure': 1016, 'humidity': 76, 'sea_level': 1016, 'grnd_level': 1015}",10000.0,"{'speed': 6.88, 'deg': 317, 'gust': 8.05}",,{'all': 21},1619230393.0,"{'country': 'MX', 'sunrise': 1619183242, 'sunset': 1619230582}",-25200.0,3984997.0,San Quintín,
68,200,,"{'lon': 15.6401, 'lat': 78.2186}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,"{'temp': -8, 'feels_like': -10.96, 'temp_min': -8, 'temp_max': -8, 'pressure': 1022, 'humidity': 67}",4000.0,"{'speed': 1.54, 'deg': 120}",,{'all': 90},1619230394.0,"{'type': 1, 'id': 1663, 'country': 'SJ', 'sunrise': 0, 'sunset': 0}",7200.0,2729907.0,Longyearbyen,
69,200,,"{'lon': -109.9124, 'lat': 22.8909}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 23.02, 'feels_like': 22.84, 'temp_min': 22, 'temp_max': 24.44, 'pressure': 1013, 'humidity': 56}",10000.0,"{'speed': 1.54, 'deg': 210}",,{'all': 20},1619230394.0,"{'type': 1, 'id': 7151, 'country': 'MX', 'sunrise': 1619182329, 'sunset': 1619228596}",-21600.0,3985710.0,Cabo San Lucas,
70,200,,"{'lon': -156.7887, 'lat': 71.2906}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': -2, 'feels_like': -4.1, 'temp_min': -2, 'temp_max': -2, 'pressure': 1018, 'humidity': 74}",10000.0,"{'speed': 1.54, 'deg': 260}",,{'all': 1},1619230395.0,"{'type': 1, 'id': 7649, 'country': 'US', 'sunrise': 1619184174, 'sunset': 1619249250}",-28800.0,5880054.0,Barrow,
71,200,,"{'lon': -106.9173, 'lat': 44.8333}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 1.95, 'feels_like': -0.78, 'temp_min': 1.67, 'temp_max': 2.22, 'pressure': 1016, 'humidity': 69}",10000.0,"{'speed': 2.57, 'deg': 100}",,{'all': 90},1619230395.0,"{'type': 1, 'id': 5841, 'country': 'US', 'sunrise': 1619179741, 'sunset': 1619229747}",-21600.0,5838199.0,Sheridan,
72,200,,"{'lon': 99.75, 'lat': 2.05}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 25.03, 'feels_like': 25.94, 'temp_min': 25.03, 'temp_max': 25.03, 'pressure': 1012, 'humidity': 90, 'sea_level': 1012, 'grnd_level': 1004}",10000.0,"{'speed': 0.56, 'deg': 145, 'gust': 1.28}",{'1h': 0.486},{'all': 100},1619230395.0,"{'country': 'ID', 'sunrise': 1619219623, 'sunset': 1619263456}",25200.0,1215498.0,Bandar,
73,200,,"{'lon': 77.5833, 'lat': 34.1667}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': -4.41, 'feels_like': -8.31, 'temp_min': -4.41, 'temp_max': -4.41, 'pressure': 1029, 'humidity': 52, 'sea_level': 1029, 'grnd_level': 671}",10000.0,"{'speed': 2.55, 'deg': 36, 'gust': 2.14}",,{'all': 15},1619230396.0,"{'country': 'IN', 'sunrise': 1619222869, 'sunset': 1619270849}",19800.0,1264976.0,Leh,
74,200,,"{'lon': 73.0833, 'lat': -0.6}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 28.03, 'feels_like': 30.72, 'temp_min': 28.03, 'temp_max': 28.03, 'pressure': 1011, 'humidity': 70, 'sea_level': 1011, 'grnd_level': 1010}",10000.0,"{'speed': 2.28, 'deg': 272, 'gust': 2.26}",,{'all': 17},1619230396.0,"{'country': 'MV', 'sunrise': 1619226167, 'sunset': 1619269710}",18000.0,1282256.0,Hithadhoo,
75,200,,"{'lon': -17.9182, 'lat': 28.6585}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 16.27, 'feels_like': 15.6, 'temp_min': 14.44, 'temp_max': 19, 'pressure': 1014, 'humidity': 63}",10000.0,"{'speed': 3.09, 'deg': 270}",,{'all': 75},1619230258.0,"{'type': 1, 'id': 2377, 'country': 'ES', 'sunrise': 1619246209, 'sunset': 1619293344}",3600.0,2514651.0,Los Llanos de Aridane,
76,200,,"{'lon': -27.0667, 'lat': 38.7333}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 14.19, 'feels_like': 13.54, 'temp_min': 14, 'temp_max': 14.44, 'pressure': 1011, 'humidity': 72}",10000.0,"{'speed': 14.77, 'deg': 320, 'gust': 19.05}",,{'all': 40},1619230397.0,"{'type': 1, 'id': 6895, 'country': 'PT', 'sunrise': 1619247553, 'sunset': 1619296391}",0.0,3372760.0,Praia da Vitória,
77,200,,"{'lon': 161.9205, 'lat': -10.4544}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 29.06, 'feels_like': 33.05, 'temp_min': 29.06, 'temp_max': 29.06, 'pressure': 1011, 'humidity': 71, 'sea_level': 1011, 'grnd_level': 1009}",10000.0,"{'speed': 2.19, 'deg': 70, 'gust': 2.56}",,{'all': 60},1619230205.0,"{'country': 'SB', 'sunrise': 1619205388, 'sunset': 1619247852}",39600.0,2178753.0,Kirakira,
78,200,,"{'lon': -7.3528, 'lat': 4.423}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 26.68, 'feels_like': 29.35, 'temp_min': 26.68, 'temp_max': 26.68, 'pressure': 1008, 'humidity': 84, 'sea_level': 1008, 'grnd_level': 1007}",10000.0,"{'speed': 3.25, 'deg': 246, 'gust': 4.82}",,{'all': 94},1619230397.0,"{'country': 'CI', 'sunrise': 1619245192, 'sunset': 1619289291}",0.0,2281120.0,Tabou,
79,200,,"{'lon': -52.3333, 'lat': 4.9333}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 25.32, 'feels_like': 26.52, 'temp_min': 25, 'temp_max': 25.56, 'pressure': 1012, 'humidity': 100}",10000.0,"{'speed': 1.03, 'deg': 0}",{'1h': 0.21},{'all': 90},1619230150.0,"{'type': 1, 'id': 8669, 'country': 'GF', 'sunrise': 1619169574, 'sunset': 1619213717}",-10800.0,3382160.0,Cayenne,
80,200,,"{'lon': -50.2056, 'lat': -30.1811}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 21.2, 'feels_like': 21.49, 'temp_min': 21.2, 'temp_max': 21.2, 'pressure': 1016, 'humidity': 81, 'sea_level': 1016, 'grnd_level': 1016}",10000.0,"{'speed': 7.42, 'deg': 43, 'gust': 11.11}",,{'all': 1},1619230398.0,"{'country': 'BR', 'sunrise': 1619171097, 'sunset': 1619211173}",-10800.0,3466165.0,Cidreira,
81,200,,"{'lon': -159.775, 'lat': -21.2078}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 28, 'feels_like': 31.21, 'temp_min': 28, 'temp_max': 28, 'pressure': 1012, 'humidity': 74}",10000.0,"{'speed': 8.75, 'deg': 80}",{'1h': 0.16},{'all': 10},1619230398.0,"{'type': 1, 'id': 7271, 'country': 'CK', 'sunrise': 1619196817, 'sunset': 1619238040}",-36000.0,4035715.0,Avarua,
82,200,,"{'lon': 168.3333, 'lat': -46.6}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 9.44, 'feels_like': 9.44, 'temp_min': 9.44, 'temp_max': 9.44, 'pressure': 1009, 'humidity': 89}",10000.0,"{'speed': 0.45, 'deg': 232, 'gust': 2.24}",,{'all': 88},1619230207.0,"{'type': 3, 'id': 2008959, 'country': 'NZ', 'sunrise': 1619206506, 'sunset': 1619243657}",43200.0,2206939.0,Bluff,
83,200,,"{'lon': 120.3964, 'lat': 37.3592}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 11.67, 'feels_like': 11.03, 'temp_min': 11.67, 'temp_max': 11.67, 'pressure': 1023, 'humidity': 82, 'sea_level': 1023, 'grnd_level': 1014}",10000.0,"{'speed': 8.22, 'deg': 69, 'gust': 14.86}",,{'all': 100},1619230399.0,"{'country': 'CN', 'sunrise': 1619212322, 'sunset': 1619260848}",28800.0,1784953.0,Zhaoyuan,
84,200,,"{'lon': -24.4956, 'lat': 14.8961}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 21.7, 'feels_like': 21.88, 'temp_min': 21.7, 'temp_max': 21.7, 'pressure': 1014, 'humidity': 75, 'sea_level': 1014, 'grnd_level': 1002}",10000.0,"{'speed': 3.4, 'deg': 60, 'gust': 3.88}",,{'all': 7},1619230399.0,"{'country': 'CV', 'sunrise': 1619248701, 'sunset': 1619294009}",-3600.0,3374210.0,São Filipe,
85,200,,"{'lon': 167.7167, 'lat': -45.4167}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 10.52, 'feels_like': 9.51, 'temp_min': 10.52, 'temp_max': 10.52, 'pressure': 1009, 'humidity': 72, 'sea_level': 1009, 'grnd_level': 983}",10000.0,"{'speed': 2.13, 'deg': 338, 'gust': 3.85}",,{'all': 100},1619230295.0,"{'country': 'NZ', 'sunrise': 1619206524, 'sunset': 1619243935}",43200.0,2181625.0,Te Anau,
86,404,city not found,,,,,,,,,,,,,,
87,200,,"{'lon': 6.1333, 'lat': 62.5833}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': -0.17, 'feels_like': -2.01, 'temp_min': -1.67, 'temp_max': 1, 'pressure': 1030, 'humidity': 86}",10000.0,"{'speed': 1.54, 'deg': 290}",,{'all': 40},1619230400.0,"{'type': 1, 'id': 1602, 'country': 'NO', 'sunrise': 1619235603, 'sunset': 1619292407}",7200.0,3141667.0,Roald,
88,200,,"{'lon': -99.8901, 'lat': 16.8634}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 27, 'feels_like': 29.55, 'temp_min': 27, 'temp_max': 27, 'pressure': 1009, 'humidity': 78}",8047.0,"{'speed': 2.06, 'deg': 280}",,{'all': 40},1619230134.0,"{'type': 1, 'id': 7103, 'country': 'MX', 'sunrise': 1619180304, 'sunset': 1619225811}",-18000.0,3533462.0,Acapulco de Juárez,
89,200,,"{'lon': 117.6333, 'lat': 3.3}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 27, 'feels_like': 30.63, 'temp_min': 27, 'temp_max': 27, 'pressure': 1012, 'humidity': 89}",10000.0,"{'speed': 2.57, 'deg': 270}",,{'all': 20},1619230401.0,"{'type': 1, 'id': 9378, 'country': 'ID', 'sunrise': 1619215263, 'sunset': 1619259233}",28800.0,1624725.0,Tarakan,
90,200,,"{'lon': -59.5333, 'lat': 13.0667}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 26, 'feels_like': 26, 'temp_min': 26, 'temp_max': 26, 'pressure': 1016, 'humidity': 65}",10000.0,"{'speed': 7.72, 'deg': 90}",,{'all': 20},1619230401.0,"{'type': 1, 'id': 8772, 'country': 'BB', 'sunrise': 1619170846, 'sunset': 1619215900}",-14400.0,3373652.0,Oistins,
91,200,,"{'lon': 36.5532, 'lat': 50.677}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,"{'temp': 3, 'feels_like': -2.06, 'temp_min': 3, 'temp_max': 3, 'pressure': 1011, 'humidity': 93}",8000.0,"{'speed': 7, 'deg': 290}",{'1h': 2.3},{'all': 75},1619230282.0,"{'type': 1, 'id': 9030, 'country': 'RU', 'sunrise': 1619230872, 'sunset': 1619282538}",10800.0,496358.0,Severnyy,
92,200,,"{'lon': -59.8585, 'lat': -36.777}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 15.53, 'feels_like': 15.62, 'temp_min': 15.53, 'temp_max': 15.53, 'pressure': 1013, 'humidity': 95, 'sea_level': 1013, 'grnd_level': 996}",10000.0,"{'speed': 1.67, 'deg': 183, 'gust': 2.48}",{'1h': 0.7398},{'all': 100},1619230402.0,"{'country': 'AR', 'sunrise': 1619173912, 'sunset': 1619212991}",-10800.0,3436199.0,Azul,
93,200,,"{'lon': 10.7002, 'lat': 46.6166}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 5.51, 'feels_like': 4.48, 'temp_min': 3, 'temp_max': 7.78, 'pressure': 1026, 'humidity': 70}",10000.0,"{'speed': 1.54, 'deg': 30}",,{'all': 0},1619230164.0,"{'type': 1, 'id': 6813, 'country': 'IT', 'sunrise': 1619237630, 'sunset': 1619288188}",7200.0,3175096.0,Laas,
94,200,,"{'lon': 8.0668, 'lat': 62.7767}","[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}]",stations,"{'temp': 0, 'feels_like': -1.82, 'temp_min': 0, 'temp_max': 0, 'pressure': 1029, 'humidity': 86}",10000.0,"{'speed': 1.54, 'deg': 260}",,{'all': 75},1619230403.0,"{'type': 1, 'id': 1636, 'country': 'NO', 'sunrise': 1619235079, 'sunset': 1619292003}",7200.0,3158615.0,Eidsvåg,{'1h': 0.59}
95,200,,"{'lon': -45.2371, 'lat': 60.1432}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 1.89, 'feels_like': -0.16, 'temp_min': 1.89, 'temp_max': 1.89, 'pressure': 1016, 'humidity': 89, 'sea_level': 1016, 'grnd_level': 1016}",10000.0,"{'speed': 1.92, 'deg': 184, 'gust': 1.99}",,{'all': 9},1619230403.0,"{'country': 'GL', 'sunrise': 1619248602, 'sunset': 1619304063}",-7200.0,3421765.0,Nanortalik,
96,200,,"{'lon': 123.3711, 'lat': 66.7697}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': -5.46, 'feels_like': -10.16, 'temp_min': -5.46, 'temp_max': -5.46, 'pressure': 1025, 'humidity': 75, 'sea_level': 1025, 'grnd_level': 1019}",10000.0,"{'speed': 3.1, 'deg': 210, 'gust': 3.81}",,{'all': 100},1619230299.0,"{'country': 'RU', 'sunrise': 1619205969, 'sunset': 1619265774}",32400.0,2012530.0,Zhigansk,
97,200,,"{'lon': -17.3389, 'lat': 66.0449}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 2, 'feels_like': 0.47, 'temp_min': 2, 'temp_max': 2, 'pressure': 1028, 'humidity': 93}",10000.0,"{'speed': 1.54, 'deg': 190}",,{'all': 0},1619230404.0,"{'type': 1, 'id': 83, 'country': 'IS', 'sunrise': 1619239963, 'sunset': 1619299313}",0.0,2629833.0,Husavik,
98,200,,"{'lon': -92.4215, 'lat': 14.7208}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 29, 'feels_like': 34.53, 'temp_min': 29, 'temp_max': 29, 'pressure': 1011, 'humidity': 79}",10000.0,"{'speed': 2.38, 'deg': 224, 'gust': 2.7}",,{'all': 75},1619230404.0,"{'type': 1, 'id': 7171, 'country': 'MX', 'sunrise': 1619178640, 'sunset': 1619223891}",-18000.0,3520989.0,Puerto Madero,
99,200,,"{'lon': -90.3518, 'lat': -0.7393}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 25, 'feels_like': 26.04, 'temp_min': 25, 'temp_max': 25, 'pressure': 1010, 'humidity': 95}",10000.0,"{'speed': 2.68, 'deg': 128, 'gust': 4.02}",,{'all': 16},1619230146.0,"{'type': 3, 'id': 2005652, 'country': 'EC', 'sunrise': 1619179005, 'sunset': 1619222533}",-21600.0,3652764.0,Puerto Ayora,
100,200,,"{'lon': -4.7549, 'lat': 43.4198}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 15.36, 'feels_like': 14.81, 'temp_min': 15.36, 'temp_max': 15.36, 'pressure': 1013, 'humidity': 71, 'sea_level': 1013, 'grnd_level': 1011}",10000.0,"{'speed': 3.52, 'deg': 194, 'gust': 3.39}",,{'all': 68},1619230404.0,"{'country': 'ES', 'sunrise': 1619241716, 'sunset': 1619291520}",7200.0,3118304.0,Llanes,
101,200,,"{'lon': -93.218, 'lat': 45.0205}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 8.03, 'feels_like': 7.36, 'temp_min': 7.78, 'temp_max': 8.33, 'pressure': 1012, 'humidity': 81}",10000.0,"{'speed': 1.54, 'deg': 350}",,{'all': 90},1619230405.0,"{'type': 1, 'id': 4900, 'country': 'US', 'sunrise': 1619176435, 'sunset': 1619226479}",-18000.0,5044290.0,Saint Anthony,
102,200,,"{'lon': 98.2, 'lat': 14.0833}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 29.5, 'feels_like': 34.29, 'temp_min': 29.5, 'temp_max': 29.5, 'pressure': 1010, 'humidity': 72, 'sea_level': 1010, 'grnd_level': 1008}",10000.0,"{'speed': 0.93, 'deg': 307, 'gust': 1.83}",,{'all': 98},1619230405.0,"{'country': 'MM', 'sunrise': 1619219314, 'sunset': 1619264509}",23400.0,1293625.0,Dawei,
103,200,,"{'lon': -74.7205, 'lat': -12.9896}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 7.94, 'feels_like': 6.67, 'temp_min': 7.94, 'temp_max': 7.94, 'pressure': 1020, 'humidity': 82, 'sea_level': 1020, 'grnd_level': 681}",10000.0,"{'speed': 2.14, 'deg': 219, 'gust': 2}",,{'all': 48},1619230406.0,"{'country': 'PE', 'sunrise': 1619175921, 'sunset': 1619218114}",-18000.0,3928317.0,Lircay,
104,200,,"{'lon': -52.0986, 'lat': -32.035}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 17.22, 'feels_like': 17.43, 'temp_min': 17.22, 'temp_max': 17.22, 'pressure': 1015, 'humidity': 93}",10000.0,"{'speed': 6.17, 'deg': 45, 'gust': 10.77}",,{'all': 2},1619230285.0,"{'type': 3, 'id': 2020865, 'country': 'BR', 'sunrise': 1619171684, 'sunset': 1619211495}",-10800.0,3451138.0,Rio Grande,
105,200,,"{'lon': 23.3716, 'lat': -34.0527}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 15.56, 'feels_like': 15.44, 'temp_min': 15.56, 'temp_max': 15.56, 'pressure': 1015, 'humidity': 87, 'sea_level': 1015, 'grnd_level': 1005}",10000.0,"{'speed': 2, 'deg': 298, 'gust': 2.28}",,{'all': 81},1619230292.0,"{'country': 'ZA', 'sunrise': 1619240158, 'sunset': 1619279579}",7200.0,964712.0,Plettenberg Bay,
106,404,city not found,,,,,,,,,,,,,,
107,200,,"{'lon': 118.9636, 'lat': 42.2683}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 10.87, 'feels_like': 9.84, 'temp_min': 10.87, 'temp_max': 10.87, 'pressure': 1030, 'humidity': 70, 'sea_level': 1030, 'grnd_level': 963}",10000.0,"{'speed': 5.37, 'deg': 46, 'gust': 6.26}",,{'all': 100},1619230407.0,"{'country': 'CN', 'sunrise': 1619212181, 'sunset': 1619261677}",28800.0,2038067.0,Chifeng,
108,200,,"{'lon': 114.0833, 'lat': 71.9167}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 0.87, 'feels_like': -5.6, 'temp_min': 0.87, 'temp_max': 0.87, 'pressure': 1012, 'humidity': 97, 'sea_level': 1012, 'grnd_level': 1011}",8288.0,"{'speed': 9.13, 'deg': 289, 'gust': 14.88}",,{'all': 100},1619230407.0,"{'country': 'RU', 'sunrise': 1619204938, 'sunset': 1619271262}",32400.0,2017155.0,Saskylakh,
109,200,,"{'lon': -151.75, 'lat': -16.4833}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 26.68, 'feels_like': 28.61, 'temp_min': 26.68, 'temp_max': 26.68, 'pressure': 1011, 'humidity': 74, 'sea_level': 1011, 'grnd_level': 1011}",10000.0,"{'speed': 4.72, 'deg': 107, 'gust': 4.7}",{'1h': 0.4},{'all': 100},1619230408.0,"{'country': 'PF', 'sunrise': 1619194610, 'sunset': 1619236395}",-36000.0,4034551.0,Faanui,
110,200,,"{'lon': -37.6368, 'lat': 65.6145}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 3, 'feels_like': -2.84, 'temp_min': 3, 'temp_max': 3, 'pressure': 1024, 'humidity': 60}",10000.0,"{'speed': 9.26, 'deg': 90, 'gust': 14.4}",,{'all': 75},1619230408.0,"{'type': 1, 'id': 81, 'country': 'GL', 'sunrise': 1619245001, 'sunset': 1619304016}",-7200.0,3424607.0,Tasiilaq,{'1h': 0.31}
111,200,,"{'lon': -127.4199, 'lat': 50.6996}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 9.8, 'feels_like': 8.91, 'temp_min': 8, 'temp_max': 11, 'pressure': 1011, 'humidity': 76}",10000.0,"{'speed': 2.06, 'deg': 180}",{'1h': 0.1},{'all': 90},1619230408.0,"{'type': 1, 'id': 1011, 'country': 'CA', 'sunrise': 1619183886, 'sunset': 1619235442}",-25200.0,6111862.0,Port Hardy,
